ID RH,Nome Completo,Estado Civil,Gênero,Data de Nascimento,Data de Contratação,Data de Demissão,Cargo,Salário,Área,Horas Extras,Avaliação
6926,Alexandre Aragão,Solteiro(a),feminino,05-11-1977,25-03-2022,25-07-2022,analista,3250.11,comercial,72,1
1554,Enrico Nascimento,Solteiro(a),masculino,17-07-1992,15-06-2019,,gerente,2794.65,logística,27,0
2968,Amanda Martins,Divorciado(a),masculino,15-07-1990,15-11-2022,,gerente,6529.22,administrativo,66,5
9785,Dr. Matheus da Costa,Solteiro(a),não informado,01-07-1987,15-11-2019,,coordenador,3823.07,logística,29,6
6427,Erick Sales,Divorciado(a),não informado,27-06-1992,11-02-2022,,analista,2773.28,administrativo,8,1
2949,João Pedro Freitas,Divorciado(a),feminino,09-06-1986,31-03-2022,,gerente,3668.23,logística,32,5
1530,Bruno da Rosa,Casado(a),masculino,01-12-1979,15-01-2019,,gerente,5055.3,financeiro,1,9
1262,Levi Caldeira,Divorciado(a),feminino,23-10-1962,13-11-2018,,estagiário,3420.45,administrativo,90,7
3927,Lucca Azevedo,Divorciado(a),masculino,22-05-1998,28-05-2020,,estagiário,9303.42,comercial,56,2
2268,Laís Novaes,Divorciado(a),feminino,18-07-1981,30-05-2018,,estagiário,4108.87,comercial,92,5
1129,Mariane Pinto,Viúvo(a),feminino,13-09-1981,17-02-2023,,estagiário,7292.83,comercial,60,4
6947,Maria Julia Almeida,Solteiro(a),feminino,17-02-1966,21-03-2022,,estagiário,2795.54,financeiro,73,2
4375,Luiz Miguel Rodrigues,Viúvo(a),não informado,15-09-1971,17-09-2022,,coordenador,6827.18,logística,30,0
7802,Anthony Teixeira,Divorciado(a),não informado,20-07-1962,11-08-2022,,estagiário,6690.27,administrativo,6,7
2259,Isabel Oliveira,Divorciado(a),não informado,18-05-2005,15-11-2018,12-10-2022,estagiário,7211.92,operações,71,9
3555,Igor Jesus,Viúvo(a),não informado,17-05-1968,30-03-2020,,analista,8501.05,comercial,29,8
7251,Ana Clara da Mota,Casado(a),feminino,03-11-1999,23-01-2023,,coordenador,4069.94,operações,81,3
4503,Sr. João Lucas Cunha,Viúvo(a),masculino,16-06-1986,05-02-2020,,coordenador,6942.36,financeiro,10,0
1939,Diego das Neves,Viúvo(a),feminino,25-04-1988,20-07-2019,,coordenador,8880.0,financeiro,56,6
8013,Cauã das Neves,Divorciado(a),não informado,20-11-2002,22-01-2022,,coordenador,2821.25,operações,6,4
1474,Srta. Alana Souza,Casado(a),não informado,06-11-1981,08-09-2020,,coordenador,2383.98,operações,98,9
8926,Samuel Teixeira,Casado(a),masculino,08-11-1978,27-09-2018,,coordenador,3686.61,comercial,7,5
1009,Ana Luiza Silveira,Viúvo(a),feminino,26-11-1982,22-06-2021,,coordenador,5341.25,logística,51,4
9067,Dr. Luiz Fernando Campos,Divorciado(a),não informado,04-06-1975,28-06-2018,,estagiário,3652.08,operações,99,0
3075,Sra. Agatha da Luz,Divorciado(a),feminino,28-05-1997,21-07-2019,,gerente,8324.45,administrativo,29,0
2671,Sra. Nicole Farias,Viúvo(a),não informado,17-01-1979,08-04-2023,,gerente,2626.74,administrativo,50,4
4765,Alana Porto,Viúvo(a),feminino,21-05-1998,28-03-2021,,coordenador,2942.27,comercial,6,8
8645,Leonardo Nascimento,Solteiro(a),feminino,09-02-1976,22-01-2019,,estagiário,5650.37,operações,71,7
2330,Ana Cunha,Solteiro(a),masculino,21-04-2004,28-08-2022,,analista,5141.91,financeiro,19,6
2657,Eduardo Cunha,Casado(a),feminino,28-08-1993,06-01-2022,,estagiário,2552.62,administrativo,21,5
8786,Gabrielly Farias,Solteiro(a),feminino,27-12-2002,03-11-2019,,coordenador,6640.1,financeiro,9,4
4435,Ian Nunes,Casado(a),não informado,24-03-1979,03-04-2019,,analista,4150.39,financeiro,51,0
7970,Dra. Ana Julia Campos,Divorciado(a),feminino,29-01-1993,12-02-2020,,coordenador,6653.27,financeiro,46,1
1144,Daniel Peixoto,Solteiro(a),masculino,07-01-1997,27-07-2019,,gerente,2904.95,logística,73,6
2697,Maria Julia Vieira,Viúvo(a),feminino,16-12-1986,29-01-2020,,estagiário,3842.7,comercial,65,3
8963,Erick Lima,Viúvo(a),feminino,15-01-1998,23-06-2019,,gerente,3165.73,financeiro,83,5
5467,Luigi Rodrigues,Solteiro(a),feminino,29-07-1983,19-04-2019,,gerente,9684.46,operações,26,0
6930,Vitor Hugo da Cruz,Casado(a),não informado,07-10-1972,01-08-2018,,estagiário,6604.1,financeiro,20,9
1011,Lorena Porto,Viúvo(a),masculino,29-04-1967,21-11-2021,,analista,3376.34,operações,82,9
1443,Rebeca Viana,Viúvo(a),não informado,28-09-1985,14-10-2022,,estagiário,7014.11,comercial,38,10
6746,Davi Luiz Mendes,Casado(a),masculino,04-12-1990,01-06-2018,21-07-2022,analista,6787.97,logística,38,0
1625,Ana Sophia Campos,Solteiro(a),feminino,08-03-1984,17-07-2019,,coordenador,5911.05,financeiro,40,6
2365,Dra. Alícia Correia,Viúvo(a),feminino,30-01-1995,24-08-2021,,estagiário,9065.28,financeiro,59,9
4882,Carolina Pinto,Viúvo(a),feminino,15-07-1968,29-10-2020,,estagiário,2709.84,administrativo,24,0
2554,Luana Mendes,Casado(a),não informado,05-07-2002,16-02-2019,,estagiário,8249.99,logística,11,9
2715,Brenda Teixeira,Casado(a),não informado,12-07-2000,11-03-2021,,coordenador,9162.45,logística,87,7
5306,Olivia Souza,Viúvo(a),masculino,27-04-1968,27-07-2021,,analista,7031.37,financeiro,34,4
9072,Mariane Peixoto,Divorciado(a),não informado,22-07-1983,03-10-2019,,estagiário,7771.54,comercial,86,7
8982,Bruna Mendes,Divorciado(a),feminino,05-04-1997,11-12-2019,,gerente,3788.77,comercial,41,9
6946,Lucca Vieira,Solteiro(a),masculino,06-03-2003,16-03-2021,,analista,4017.43,logística,4,9
8732,Ana Carolina Jesus,Divorciado(a),masculino,26-12-1996,07-08-2018,,gerente,4262.73,operações,10,7
6181,Bruno da Mota,Viúvo(a),feminino,01-06-1996,16-04-2019,,coordenador,3465.98,operações,98,3
6900,Srta. Catarina Caldeira,Solteiro(a),não informado,08-08-1986,19-09-2018,,gerente,3528.73,operações,100,1
3972,Isabelly Cunha,Divorciado(a),feminino,03-05-1988,02-10-2018,,gerente,6333.17,comercial,34,6
1752,Pedro Lucas Silva,Solteiro(a),não informado,20-01-1973,09-10-2018,,estagiário,7453.84,comercial,46,3
6395,Marcela Freitas,Viúvo(a),masculino,13-11-1992,21-10-2022,,gerente,7853.46,comercial,46,5
7201,Amanda da Cunha,Casado(a),não informado,27-11-1983,11-02-2021,,gerente,6292.66,comercial,40,1
8006,João Pedro Costa,Solteiro(a),não informado,05-09-1982,05-09-2018,,analista,8075.93,comercial,88,8
7577,Emanuelly Cardoso,Divorciado(a),masculino,29-09-1985,16-08-2019,,coordenador,6583.36,logística,76,0
8369,Sr. Diogo Pinto,Divorciado(a),não informado,18-02-1963,16-12-2020,,analista,4364.9,comercial,7,5
2333,Dra. Ana Júlia Porto,Viúvo(a),feminino,08-11-1969,30-05-2022,,estagiário,3846.02,administrativo,69,7
4658,Bianca Carvalho,Divorciado(a),não informado,23-09-1964,27-01-2021,,gerente,5636.99,administrativo,92,8
7571,Nicolas Lopes,Viúvo(a),não informado,14-10-1994,11-06-2019,,estagiário,5889.02,operações,47,3
2428,Luiza Carvalho,Solteiro(a),não informado,09-04-1968,03-12-2021,,coordenador,5439.28,operações,69,0
3291,Marcelo da Conceição,Viúvo(a),não informado,29-04-1992,21-03-2023,,analista,3856.71,financeiro,0,8
1637,Nathan Ribeiro,Solteiro(a),não informado,14-02-2001,07-10-2018,,gerente,7301.98,comercial,100,0
7199,Lucca Rezende,Casado(a),feminino,13-08-1968,25-04-2022,,estagiário,5513.95,operações,27,3
9921,Stephany Caldeira,Solteiro(a),feminino,26-06-1999,10-07-2020,07-06-2022,gerente,9220.09,operações,40,2
1354,Bryan Novaes,Viúvo(a),não informado,02-08-1964,08-09-2022,,estagiário,6825.45,operações,63,9
9891,Gustavo Lopes,Casado(a),não informado,07-10-1970,29-07-2022,,analista,8880.17,comercial,86,2
6968,Miguel Fogaça,Divorciado(a),feminino,07-05-1974,15-04-2021,20-07-2022,estagiário,3835.55,operações,44,2
6459,Isabella Silveira,Divorciado(a),masculino,07-11-1964,14-08-2022,,estagiário,9700.13,financeiro,23,6
4327,João Miguel Souza,Solteiro(a),não informado,03-08-1980,27-01-2021,,gerente,2272.27,operações,15,9
7707,Sra. Camila da Paz,Casado(a),feminino,29-01-2001,23-02-2021,,gerente,3720.77,financeiro,58,9
6690,Dr. Enzo Gabriel Nunes,Solteiro(a),não informado,30-06-2002,14-04-2020,,estagiário,3444.37,operações,43,4
5337,Ana Clara Fogaça,Solteiro(a),masculino,10-02-2000,04-12-2018,,gerente,2234.24,administrativo,45,8
6293,Augusto Lima,Divorciado(a),não informado,25-05-1976,29-05-2019,,gerente,5319.2,administrativo,13,3
9312,Calebe da Conceição,Viúvo(a),masculino,29-04-1965,04-06-2019,,analista,6625.59,financeiro,53,10
4849,Davi Lucca Fogaça,Viúvo(a),não informado,22-02-1988,15-09-2022,,estagiário,7196.52,administrativo,10,6
5989,Enzo Gabriel da Cruz,Viúvo(a),feminino,25-08-1964,29-12-2022,,coordenador,9138.93,financeiro,29,9
6187,Alexandre Peixoto,Casado(a),masculino,08-05-1968,27-04-2020,,analista,8639.58,comercial,90,10
9828,Vitor Lima,Divorciado(a),masculino,29-11-1964,22-01-2020,,coordenador,9078.07,comercial,47,1
1434,Luiz Felipe Oliveira,Solteiro(a),não informado,03-05-1994,20-02-2020,,coordenador,7120.12,comercial,52,7
9497,Bernardo Nunes,Divorciado(a),não informado,05-01-1974,16-02-2019,,analista,8781.71,operações,26,6
4388,Bruna Costela,Solteiro(a),masculino,07-11-1974,27-01-2023,18-11-2022,estagiário,7442.19,financeiro,13,4
1123,Natália Rezende,Casado(a),masculino,08-06-1969,02-11-2022,27-07-2022,analista,4579.74,logística,85,4
6051,Yago da Paz,Viúvo(a),masculino,11-04-1978,22-12-2018,,coordenador,8286.73,administrativo,99,8
4273,Rodrigo das Neves,Casado(a),masculino,15-09-1998,30-09-2021,,coordenador,3879.97,administrativo,76,5
5278,Gabriela Martins,Divorciado(a),feminino,05-12-1969,20-04-2023,,coordenador,7313.76,administrativo,24,6
8199,Maria Cecília Nascimento,Viúvo(a),masculino,30-06-1999,26-07-2020,,estagiário,5842.68,financeiro,69,9
2688,Emilly Fogaça,Viúvo(a),masculino,09-09-1995,20-04-2021,,coordenador,5172.53,administrativo,0,7
6119,Carolina Melo,Viúvo(a),feminino,02-07-1977,27-07-2022,,gerente,9739.18,administrativo,73,4
8404,Sr. Luiz Miguel Gonçalves,Viúvo(a),feminino,17-12-1997,14-06-2019,,gerente,2668.63,administrativo,86,0
2575,Helena Porto,Divorciado(a),masculino,18-04-1989,31-07-2018,,estagiário,9570.33,financeiro,54,0
9477,Isaac Alves,Casado(a),não informado,06-04-1991,06-01-2019,,coordenador,6729.68,administrativo,36,7
3448,Bryan Correia,Divorciado(a),masculino,04-04-1988,07-05-2019,,gerente,9752.47,comercial,15,10
3411,Evelyn Santos,Divorciado(a),masculino,15-08-1969,08-01-2023,,gerente,8997.77,comercial,24,2
4548,Catarina Teixeira,Divorciado(a),não informado,21-02-1964,30-04-2022,,estagiário,8520.88,operações,75,6
9999,Bianca Caldeira,Divorciado(a),masculino,10-03-2004,12-07-2022,,estagiário,5651.58,comercial,76,3
7746,Srta. Helena Mendes,Casado(a),feminino,27-11-2001,20-12-2022,,gerente,4864.5,financeiro,73,9
7987,Dra. Nina Barros,Viúvo(a),feminino,25-11-1985,03-11-2022,31-05-2022,analista,9246.84,operações,97,1
3564,Isabella Ramos,Casado(a),feminino,01-09-1999,11-06-2019,,coordenador,5051.81,financeiro,92,9
2302,Mariane Ferreira,Divorciado(a),masculino,21-03-1977,27-03-2021,,gerente,9953.53,operações,29,7
8327,Leonardo Cardoso,Solteiro(a),masculino,02-03-1989,06-10-2022,,estagiário,4548.93,logística,13,8
7176,Amanda da Luz,Divorciado(a),feminino,08-12-2000,30-08-2021,,coordenador,7383.72,logística,59,3
2124,Diogo Farias,Viúvo(a),feminino,21-11-1975,22-12-2022,,analista,7944.18,administrativo,7,0
3034,Ana Sophia Peixoto,Casado(a),não informado,24-05-1998,18-05-2019,,coordenador,5045.13,logística,35,10
4705,Sr. Thales da Paz,Solteiro(a),feminino,23-04-1985,02-08-2019,03-01-2023,coordenador,5765.29,administrativo,63,10
9161,Alana Barbosa,Divorciado(a),não informado,17-08-1965,14-01-2020,,coordenador,5901.45,logística,87,3
4813,Clara Rocha,Casado(a),feminino,31-05-1986,04-09-2018,,coordenador,9481.68,logística,8,1
2444,Sr. Lorenzo Porto,Divorciado(a),feminino,14-03-1977,29-01-2019,,coordenador,7850.69,logística,3,9
2602,Rafael Araújo,Viúvo(a),não informado,31-05-1969,05-02-2023,,gerente,5417.38,logística,0,6
3128,Davi Luiz Carvalho,Divorciado(a),masculino,15-08-2001,26-07-2018,,estagiário,6511.83,administrativo,49,8
9819,Sra. Maria Luiza Farias,Solteiro(a),não informado,20-12-2001,14-05-2020,,gerente,2100.03,logística,63,5
2685,Henrique da Rosa,Viúvo(a),feminino,06-03-1986,21-03-2019,,coordenador,9731.24,comercial,27,9
1117,Dra. Ana Carolina Teixeira,Casado(a),feminino,31-10-2000,16-06-2022,,gerente,3219.62,comercial,35,1
9811,Nicole Melo,Solteiro(a),masculino,08-06-1984,13-05-2022,14-09-2022,estagiário,7622.05,logística,58,2
2469,Esther da Paz,Viúvo(a),não informado,12-09-1970,29-01-2023,,analista,3534.1,logística,14,3
1619,Valentina Lopes,Solteiro(a),não informado,21-01-1981,03-04-2020,,estagiário,8598.97,financeiro,100,5
6458,Clara Novaes,Divorciado(a),feminino,09-11-1969,11-10-2019,,coordenador,8816.33,financeiro,82,6
1930,Dra. Yasmin da Cunha,Casado(a),feminino,02-10-1973,09-05-2019,,coordenador,7135.09,financeiro,77,0
6285,Sra. Elisa Gonçalves,Divorciado(a),feminino,17-12-1976,13-11-2021,,coordenador,3286.76,financeiro,99,5
1057,Gabriel Moreira,Viúvo(a),feminino,25-09-1985,07-05-2021,26-01-2023,estagiário,4925.87,administrativo,48,10
2871,Sofia da Paz,Viúvo(a),masculino,07-12-2003,02-02-2020,11-06-2022,analista,4879.42,operações,25,7
5955,Davi Luiz Fogaça,Solteiro(a),masculino,07-05-1971,05-08-2020,,gerente,6288.05,comercial,37,3
3472,Nicolas da Rocha,Solteiro(a),masculino,01-02-1978,04-02-2020,,coordenador,7768.35,administrativo,24,6
8799,Natália Barbosa,Solteiro(a),feminino,21-12-1985,04-12-2019,,analista,8999.69,operações,64,7
9788,Lucas Gabriel Nogueira,Solteiro(a),masculino,09-05-1987,06-03-2020,,coordenador,7728.21,administrativo,0,9
3790,Ana Júlia Nogueira,Solteiro(a),não informado,18-06-1999,25-04-2022,,coordenador,3130.72,comercial,62,0
7357,Emanuel Nunes,Viúvo(a),masculino,21-07-1995,17-09-2022,,gerente,2982.22,logística,27,4
8548,Nicole Dias,Viúvo(a),masculino,19-11-1980,27-05-2022,,estagiário,4224.99,comercial,27,6
2723,Maria Luiza Melo,Solteiro(a),não informado,20-07-1999,17-11-2018,,analista,2725.75,logística,97,0
8278,Gustavo Fernandes,Solteiro(a),feminino,07-09-1976,14-08-2021,,coordenador,9967.8,operações,21,9
3731,Natália Porto,Divorciado(a),feminino,18-10-1962,26-07-2018,,gerente,9366.89,financeiro,39,10
8504,Luana Pires,Casado(a),não informado,06-02-1963,18-05-2023,15-11-2022,coordenador,4093.48,comercial,21,3
3192,Pietra Fernandes,Solteiro(a),não informado,18-06-1996,28-08-2019,,gerente,6333.93,administrativo,18,9
2031,Giovanna Peixoto,Solteiro(a),não informado,23-06-1965,31-10-2018,,coordenador,2376.43,comercial,48,1
5885,João Felipe Martins,Divorciado(a),masculino,09-04-1968,30-04-2022,,gerente,4677.11,logística,89,8
6221,Pedro Lucas Campos,Divorciado(a),feminino,04-06-1996,19-02-2021,,coordenador,7763.54,operações,59,3
1966,Antônio Rezende,Casado(a),não informado,14-09-1962,11-02-2020,,coordenador,8813.37,administrativo,66,3
1287,Cauã da Cunha,Solteiro(a),feminino,29-03-1969,23-01-2021,,estagiário,3362.87,financeiro,63,7
6424,Dr. Vitor Peixoto,Solteiro(a),feminino,10-06-2000,15-08-2022,,estagiário,3117.85,logística,95,8
7541,Renan Martins,Viúvo(a),masculino,28-08-1979,10-02-2019,,coordenador,3342.99,comercial,55,2
4182,Thiago Santos,Divorciado(a),masculino,11-03-1968,28-11-2021,,coordenador,2247.54,comercial,50,10
6095,Gustavo Henrique Dias,Divorciado(a),masculino,26-03-2003,09-10-2018,,estagiário,2082.62,logística,35,1
3714,Eloah Moraes,Divorciado(a),masculino,09-05-2003,13-05-2020,,estagiário,7722.33,logística,45,4
6153,Isaac Alves,Casado(a),feminino,13-09-1962,15-08-2022,,gerente,2081.17,financeiro,4,1
6528,Dra. Nicole Cardoso,Divorciado(a),masculino,26-03-1976,07-06-2018,,gerente,8473.06,operações,68,2
7454,Davi Costa,Solteiro(a),não informado,05-01-1997,04-02-2023,,coordenador,4428.19,financeiro,38,9
2185,Dra. Luiza da Paz,Solteiro(a),masculino,16-08-1970,11-03-2023,,coordenador,5123.24,comercial,65,9
5815,Emanuella Pereira,Divorciado(a),masculino,18-12-1989,30-08-2021,,coordenador,5922.19,logística,25,9
7290,Luiza Nascimento,Viúvo(a),masculino,19-01-1996,21-09-2020,05-04-2023,coordenador,6114.33,comercial,97,8
3678,Sr. Luiz Otávio Ribeiro,Viúvo(a),masculino,26-06-2001,10-03-2019,,estagiário,2174.54,comercial,43,5
6564,Isaac Castro,Casado(a),masculino,15-11-1993,05-06-2018,09-03-2023,estagiário,6738.08,administrativo,99,10
3942,Sofia Mendes,Viúvo(a),masculino,19-12-1989,23-05-2022,,estagiário,6473.88,logística,83,9
2033,Isadora Duarte,Solteiro(a),não informado,03-06-1992,31-05-2021,,analista,2330.91,comercial,70,8
4933,Vitor Nogueira,Divorciado(a),não informado,14-09-1962,15-10-2022,,coordenador,9535.35,financeiro,35,9
5857,Marcela Rezende,Viúvo(a),feminino,08-08-1980,07-07-2021,,gerente,9069.75,logística,87,7
5458,Bryan Pires,Divorciado(a),masculino,24-11-1983,03-10-2021,04-02-2023,gerente,2505.81,logística,45,10
4967,Kevin Duarte,Solteiro(a),feminino,14-08-1967,08-06-2019,23-11-2022,estagiário,4201.67,operações,78,3
6367,Yago da Cunha,Solteiro(a),não informado,27-12-1990,04-01-2022,,estagiário,7522.8,comercial,3,0
6973,Daniel Pinto,Viúvo(a),masculino,27-09-2002,22-12-2022,,coordenador,4243.84,comercial,88,2
6215,Emanuella Moraes,Solteiro(a),não informado,17-05-2000,11-01-2023,,analista,5364.85,operações,12,6
6027,Srta. Bruna Rodrigues,Viúvo(a),não informado,29-09-1992,09-12-2019,,gerente,7142.51,operações,3,6
7370,Isadora Freitas,Solteiro(a),masculino,20-02-1970,03-07-2022,,estagiário,9330.06,financeiro,30,3
3672,Bárbara Gonçalves,Viúvo(a),masculino,09-02-1977,22-10-2022,11-01-2023,estagiário,3718.37,logística,0,10
1559,Stella Barbosa,Divorciado(a),masculino,04-05-1972,22-10-2022,,analista,2777.37,comercial,79,10
4218,Yasmin Azevedo,Solteiro(a),masculino,23-12-1992,14-02-2022,,coordenador,8923.38,comercial,20,4
7950,Anthony da Rosa,Viúvo(a),feminino,25-11-1980,09-12-2022,,coordenador,9272.7,operações,28,1
6872,Thales da Cruz,Casado(a),não informado,14-03-1998,21-08-2020,,estagiário,5656.7,administrativo,71,9
4077,Ryan Correia,Divorciado(a),não informado,23-08-2002,03-03-2022,28-11-2022,analista,2274.09,administrativo,32,3
8718,Eduardo Alves,Divorciado(a),masculino,15-04-1977,05-12-2018,,analista,4889.67,administrativo,30,6
7894,Maria Almeida,Casado(a),não informado,31-08-1978,20-02-2021,17-03-2023,analista,8530.15,financeiro,18,9
1433,Sophie Vieira,Solteiro(a),feminino,08-10-2002,06-04-2023,20-02-2023,estagiário,7419.9,operações,29,1
5178,Vitor Hugo Nascimento,Solteiro(a),masculino,18-09-1968,30-01-2020,,coordenador,5118.94,logística,13,9
5349,Cecília da Mata,Divorciado(a),masculino,12-04-1970,28-06-2020,,gerente,8343.24,comercial,74,2
6658,Srta. Kamilly Dias,Solteiro(a),feminino,01-07-1990,21-03-2022,,estagiário,6863.76,financeiro,77,8
2339,Bryan Martins,Casado(a),feminino,23-11-1985,08-12-2018,,coordenador,4239.28,comercial,46,4
6496,Bruno Ribeiro,Viúvo(a),masculino,13-03-1992,09-02-2021,,gerente,5036.54,logística,11,4
2317,Matheus Caldeira,Casado(a),masculino,07-11-1987,16-02-2023,,analista,8233.38,logística,48,9
5433,Srta. Gabrielly Nascimento,Solteiro(a),feminino,18-03-1986,08-03-2023,,gerente,7675.74,financeiro,100,10
3422,Maria Fernanda Ramos,Casado(a),não informado,15-11-1985,06-12-2021,23-11-2022,estagiário,2294.9,administrativo,84,8
3797,Benjamin Ferreira,Divorciado(a),masculino,17-06-2003,31-10-2018,,coordenador,4842.91,administrativo,0,0
7565,Dra. Clara Cunha,Viúvo(a),não informado,03-12-1968,14-10-2022,,estagiário,6705.1,operações,11,9
7695,Daniela Souza,Casado(a),masculino,13-04-1965,11-01-2019,,analista,7223.75,comercial,58,3
8989,Maria Julia da Rosa,Solteiro(a),masculino,20-10-1974,09-10-2022,,coordenador,8511.35,logística,80,0
4058,Sophia Lopes,Divorciado(a),não informado,26-01-1998,29-01-2022,,estagiário,8307.77,administrativo,2,9
6737,Dr. Fernando da Mata,Casado(a),não informado,23-01-1992,20-08-2019,,estagiário,5527.54,operações,29,5
1924,Ana Julia Melo,Casado(a),não informado,19-09-1970,15-11-2020,09-01-2023,coordenador,2330.61,operações,18,6
8223,Lucas Viana,Viúvo(a),masculino,18-11-1987,29-08-2019,28-10-2022,coordenador,7924.05,administrativo,72,0
8519,Giovanna Monteiro,Solteiro(a),feminino,05-05-1973,04-08-2021,,analista,7358.04,comercial,31,8
8930,Olivia Azevedo,Divorciado(a),não informado,03-03-1971,27-12-2022,,analista,3376.61,operações,69,6
1520,Ana Julia Cavalcanti,Solteiro(a),não informado,28-08-1995,04-01-2021,14-06-2022,analista,6084.22,administrativo,81,10
